,Artist,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Stream
9800,Afrojack,album,0.523,0.861,0,-3.447,0.0644,0.0336,0,0.144,0.346,127.049,229149,156759906
9801,Afrojack,single,0.452,0.919,2,-2.854,0.144,0.0411,0.000342,0.221,0.415,129.825,184615,808878
9802,Afrojack,single,0.549,0.792,2,-6.155,0.105,0.219,0,0.0889,0.479,121.152,163320,830485
9803,Afrojack,single,0.713,0.772,2,-5.032,0.0313,0.157,0,0.153,0.523,125.001,171840,72353933
9804,Afrojack,single,0.641,0.988,11,-4.105,0.12,0.00271,0.0753,0.143,0.293,128.001,122578,558062
9805,Afrojack,single,0.717,0.716,3,-5.485,0.0432,0.0421,0.000467,0.0699,0.206,125.064,161280,103107764
9806,Danna Paola,single,0.797,0.677,9,-4.163,0.0857,0.101,0,0.441,0.919,130.034,219320,84155671
9807,Danna Paola,album,0.484,0.58,11,-6.557,0.256,0.354,0,0.374,0.597,160.138,183693,131251688
9808,Danna Paola,album,0.765,0.574,6,-4.36,0.0926,0.182,1.04E-05,0.0567,0.815,176.001,182600,285307181
9809,Danna Paola,album,0.697,0.635,8,-4.747,0.178,0.0363,4.10E-06,0.286,0.497,179.758,177533,210343065
9810,Danna Paola,album,0.426,0.395,6,-8.475,0.0483,0.569,0,0.126,0.289,140.369,190360,56455958
9811,Danna Paola,album,0.677,0.801,0,-2.973,0.0601,0.0524,9.33E-06,0.0955,0.736,173.891,173613,223942788
9812,Danna Paola,compilation,0.31,0.13,0,-14.14,0.0314,0.62,2.94E-06,0.0887,0.0809,103.821,217227,53928512
9813,Danna Paola,album,0.651,0.761,9,-4.805,0.063,0.0659,0,0.148,0.433,89.024,186947,125653412
9815,Danna Paola,album,0.585,0.75,10,-3.974,0.145,0.203,0,0.3,0.619,179.881,182813,180513599
9816,Mohit Chauhan,album,0.609,0.538,6,-7.842,0.0273,0.328,0,0.125,0.608,130.015,321225,105143682
9817,Mohit Chauhan,compilation,0.659,0.665,8,-8.181,0.0266,0.456,0.000486,0.0898,0.692,93.012,252160,40074980
9818,Mohit Chauhan,single,0.651,0.503,4,-8.729,0.0261,0.504,0,0.469,0.58,108.014,227962,22181797
9819,Mohit Chauhan,album,0.549,0.619,4,-6.924,0.0344,0.372,7.67E-06,0.146,0.407,90.034,251787,33854361
9820,Mohit Chauhan,album,0.362,0.378,1,-11.008,0.0329,0.679,0,0.091,0.575,87.549,470500,73834235
9821,Mohit Chauhan,compilation,0.656,0.721,8,-5.064,0.0364,0.277,0.000139,0.188,0.883,83.95,285687,52840271
9822,Mohit Chauhan,album,0.644,0.423,11,-8.702,0.0324,0.464,0,0.11,0.509,131.903,279429,50414439
9823,Mohit Chauhan,compilation,0.314,0.475,5,-12.38,0.0838,0.779,0.00539,0.34,0.312,78.992,310073,46358811
9824,Mohit Chauhan,album,0.647,0.656,11,-8.632,0.0354,0.657,0.000163,0.343,0.453,119.965,268833,41966769
9825,Mohit Chauhan,album,0.356,0.47,5,-8.929,0.0278,0.518,1.00E-05,0.0807,0.167,93.895,316500,37640320
9826,Diljit Dosanjh,single,0.789,0.744,1,-7.245,0.0414,0.281,0,0.0763,0.783,143.998,166667,40491242
9827,Diljit Dosanjh,album,0.77,0.824,1,-6.491,0.0851,0.485,0,0.318,0.49,172.006,178605,82482566
9828,Diljit Dosanjh,single,0.663,0.478,4,-7.265,0.185,0.095,0,0.0705,0.341,85.264,189176,32232390
9829,Diljit Dosanjh,album,0.827,0.587,9,-5.531,0.113,0.203,0,0.0727,0.774,119.936,190000,68608492
9830,Diljit Dosanjh,album,0.745,0.826,6,-4.339,0.0866,0.357,0,0.302,0.674,90.149,213333,56168905
9831,Diljit Dosanjh,single,0.775,0.83,9,-4.905,0.0571,0.271,0,0.191,0.913,130.024,229948,2413032
9832,Diljit Dosanjh,single,0.639,0.767,6,-4.997,0.0928,0.13,0,0.205,0.54,154.032,205040,35411494
9833,Diljit Dosanjh,album,0.544,0.917,1,-3.403,0.259,0.00313,0,0.26,0.686,176.068,223636,53425923
9834,Diljit Dosanjh,single,0.778,0.679,2,-6.949,0.0433,0.0266,0,0.387,0.44,130.042,212462,6592412
9835,Diljit Dosanjh,single,0.761,0.896,11,-3.668,0.215,0.0776,2.70E-06,0.124,0.65,96.957,193190,8580150
9836,Van Halen,album,0.572,0.835,0,-6.219,0.0317,0.171,0.000377,0.0702,0.795,129.981,241600,678771781
9837,Van Halen,album,0.526,0.978,8,-5.436,0.108,0.00122,4.75E-05,0.0744,0.451,141.167,210227,291662022
9838,Van Halen,album,0.454,0.946,1,-5.978,0.13,0.0223,0,0.173,0.647,138.18,156147,113865132
9839,Van Halen,album,0.472,0.9,8,-6.406,0.0582,0.148,0.000297,0.34,0.42,95.826,214960,192778082
9840,Van Halen,album,0.552,0.947,2,-4.671,0.15,0.000652,0.00025,0.0637,0.465,127.631,282747,148711989
9841,Van Halen,album,0.518,0.938,8,-5.964,0.0416,0.021,0.000305,0.288,0.71,139.138,227800,126323886
9842,Van Halen,album,0.531,0.626,0,-13.371,0.0452,0.0606,0,0.0767,0.746,88.236,227693,94039383
9843,Van Halen,album,0.548,0.843,8,-7.32,0.0597,0.0373,1.26E-06,0.0536,0.719,129.661,188084,62301207
9844,Van Halen,album,0.225,0.689,8,-9.12,0.0555,0.469,0.813,0.337,0.5,93.798,102080,96021886
9845,Van Halen,album,0.609,0.912,9,-3.324,0.0338,0.0734,3.10E-06,0.159,0.564,118.035,247467,82904711
9846,Sorriso Maroto,album,0.425,0.762,2,-6.516,0.0537,0.563,0,0.498,0.778,89.911,393201,41383319
9847,Sorriso Maroto,album,0.631,0.596,0,-7.708,0.0377,0.785,0,0.352,0.535,145.957,175131,29033022
9848,Sorriso Maroto,album,0.561,0.65,7,-6.43,0.0277,0.816,1.61E-06,0.952,0.597,147.899,184107,91721897
9849,Sorriso Maroto,single,0.622,0.68,10,-7.018,0.0359,0.672,0,0.11,0.5,147.96,227721,1546658
9850,Sorriso Maroto,album,0.512,0.774,11,-5.037,0.0459,0.546,0,0.832,0.595,152.872,187267,10665115
9851,Sorriso Maroto,album,0.58,0.491,0,-7.863,0.0392,0.798,0,0.107,0.414,162.051,221693,53697433
9852,Sorriso Maroto,album,0.659,0.652,4,-6.325,0.0331,0.604,0,0.369,0.876,142.081,212410,4969801
9853,Sorriso Maroto,album,0.698,0.711,9,-6.037,0.0296,0.74,0,0.104,0.683,134.097,243493,28058530
9854,Sorriso Maroto,album,0.635,0.76,7,-8.229,0.0326,0.611,0,0.802,0.652,140.007,219640,20990738
9855,Sorriso Maroto,album,0.603,0.719,9,-7.939,0.0424,0.647,0,0.874,0.698,151.886,214966,28399088
9856,Tulsi Kumar,album,0.572,0.736,11,-7.768,0.0658,0.643,0,0.128,0.778,85.035,238252,46585828
9857,Tulsi Kumar,compilation,0.605,0.53,11,-6.346,0.0246,0.822,0,0.131,0.399,93.951,236437,108024224
9858,Tulsi Kumar,single,0.505,0.667,9,-5.797,0.0323,0.597,0,0.213,0.516,151.728,281323,66110903
9859,Tulsi Kumar,single,0.821,0.761,10,-4.815,0.0619,0.0445,4.33E-05,0.0661,0.78,94.995,145310,4124681
9860,Tulsi Kumar,single,0.523,0.768,0,-4.953,0.0566,0.447,0.000226,0.0833,0.669,75.03,236240,56450124
9861,Tulsi Kumar,album,0.737,0.961,10,-0.155,0.0747,0.163,0,0.361,0.567,108.014,191089,98158101
9862,Tulsi Kumar,album,0.574,0.841,4,-4.449,0.0951,0.399,1.04E-06,0.205,0.926,83.706,286444,32250068
9863,Tulsi Kumar,album,0.786,0.797,6,-4.063,0.0414,0.233,0,0.0861,0.454,95.014,215368,64467110
9864,Tulsi Kumar,album,0.5,0.588,4,-7.66,0.0362,0.641,4.52E-05,0.327,0.35,81.973,286120,19959806
9865,Tulsi Kumar,compilation,0.521,0.837,7,-4.501,0.0794,0.0593,1.28E-05,0.157,0.48,106.001,4581483,23128326
9866,The Goo Goo Dolls,album,0.315,0.715,11,-8.072,0.0362,0.00125,7.97E-06,0.0942,0.497,155.925,289533,1130582793
9867,The Goo Goo Dolls,album,0.395,0.843,8,-4.476,0.0374,0.00483,0,0.0404,0.481,112.423,212067,219231273
9868,The Goo Goo Dolls,album,0.464,0.701,9,-5.943,0.0341,0.0691,0.00182,0.0766,0.407,73.97,270000,109728011
9869,The Goo Goo Dolls,album,0.546,0.631,8,-5.757,0.0283,0.25,0,0.123,0.569,129.556,178147,71868619
9870,The Goo Goo Dolls,album,0.339,0.625,1,-8.57,0.028,0.057,0.000102,0.229,0.334,104.68,249533,59700964
9871,The Goo Goo Dolls,album,0.338,0.685,1,-5.178,0.0322,0.00052,0.000512,0.109,0.221,102.192,238173,35804165
9872,The Goo Goo Dolls,album,0.554,0.38,7,-11.617,0.0291,0.37,1.99E-05,0.175,0.714,125.753,116573,26712790
9873,The Goo Goo Dolls,album,0.486,0.595,7,-5.009,0.0302,0.00212,0.000264,0.0953,0.331,113.276,213267,31775900
9874,The Goo Goo Dolls,album,0.589,0.669,0,-4.835,0.0253,0.0505,0,0.131,0.421,92.06,225333,40570463
9875,The Goo Goo Dolls,album,0.494,0.712,5,-5.438,0.0272,0.00257,1.06E-06,0.362,0.04,87.917,229400,13103113
9876,Breaking Benjamin,album,0.392,0.964,10,-4.441,0.0644,7.13E-05,0.0387,0.106,0.269,167.024,200547,455053502
9877,Breaking Benjamin,album,0.533,0.955,8,-3.708,0.0653,0.000165,1.36E-05,0.38,0.55,107.984,216733,226687646
9878,Breaking Benjamin,album,0.347,0.868,5,-4.145,0.0467,0.00012,0.000273,0.0845,0.313,182.851,218467,148187534
9879,Breaking Benjamin,album,0.345,0.929,3,-4.469,0.142,0.00015,0.00106,0.129,0.181,155.041,227107,114142832
9880,Breaking Benjamin,single,0.369,0.933,5,-4.441,0.117,5.49E-05,0,0.348,0.307,168.059,244136,10281203
9881,Breaking Benjamin,album,0.4,0.886,7,-5.078,0.0521,0.000868,0.000211,0.122,0.406,195.958,228867,121162834
9882,Breaking Benjamin,album,0.478,0.971,7,-2.729,0.0858,3.83E-05,2.77E-05,0.295,0.284,90.526,189120,71408368
9883,Breaking Benjamin,album,0.49,0.774,0,-5.436,0.0604,0.00305,8.16E-05,0.12,0.297,153.048,273440,114453801
9884,Breaking Benjamin,album,0.462,0.89,1,-4.853,0.0382,2.99E-05,0.00909,0.0685,0.383,155.008,214853,83249843
9885,Breaking Benjamin,album,0.358,0.75,3,-3.572,0.0414,8.49E-05,0,0.113,0.218,125.103,258253,56907053
9896,Duelo,single,0.745,0.588,4,-5.47,0.036,0.239,0,0.186,0.394,129.82,186400,21278617
9897,Duelo,album,0.656,0.579,1,-9.298,0.105,0.371,0,0.167,0.674,157.974,192760,120535359
9898,Duelo,album,0.814,0.727,10,-6.436,0.0372,0.116,0,0.177,0.521,122.973,211187,86771151
9899,Duelo,album,0.765,0.504,2,-10.304,0.0532,0.457,0,0.0326,0.74,154.45,183653,82718800
9900,Duelo,album,0.783,0.618,2,-8.626,0.0371,0.0446,0,0.203,0.447,119.936,209760,36469030
9901,Duelo,album,0.545,0.5,9,-10.823,0.0439,0.247,0,0.147,0.538,166.478,153267,41345422
9902,Duelo,album,0.712,0.525,9,-9.86,0.0639,0.0719,0,0.181,0.409,155.867,203533,31624923
9903,Duelo,single,0.507,0.368,0,-6.322,0.0435,0.663,0,0.0778,0.859,138.027,221160,2292900
9904,Duelo,album,0.739,0.464,9,-9.77,0.0621,0.275,0,0.0538,0.763,141.178,199240,11219241
9905,Duelo,album,0.519,0.681,0,-7.392,0.102,0.344,1.27E-06,0.252,0.743,175.213,182040,19799434
9906,Sublime,album,0.682,0.765,1,-5.021,0.0395,0.0268,3.42E-05,0.188,0.567,90.807,182747,564765383
9907,Sublime,album,0.804,0.696,7,-7.47,0.0899,0.00877,0.000985,0.314,0.657,95.721,170907,370127992
9908,Sublime,album,0.801,0.548,11,-5.482,0.0516,0.0854,0.000232,0.387,0.627,92.059,188086,141112026
9909,Sublime,album,0.69,0.681,9,-5.653,0.0379,0.0623,0,0.137,0.911,75.034,136147,132799627
9910,Sublime,album,0.708,0.757,7,-5.121,0.0791,0.0362,0,0.17,0.552,80.976,253840,130415319
9911,Sublime,album,0.761,0.687,7,-6.185,0.131,0.00469,0.00532,0.245,0.316,95.089,173427,83395744
9912,Sublime,album,0.753,0.484,9,-7.519,0.258,0.0149,0,0.135,0.597,79.668,211560,78141323
9913,Sublime,album,0.925,0.229,4,-9.68,0.445,0.579,0.00578,0.116,0.168,104.273,140227,38907764
9914,Sublime,album,0.638,0.864,2,-4.255,0.0358,0.00253,0,0.178,0.811,102.289,156160,30594402
9915,Sublime,album,0.688,0.489,0,-7.848,0.0378,0.00053,0.00292,0.143,0.364,94.27,183000,55681213
9916,Miranda!,album,0.824,0.738,6,-5.431,0.0867,0.0215,0,0.0495,0.961,119.973,183973,150227347
9917,Miranda!,album,0.648,0.727,0,-5.45,0.0361,0.178,0,0.335,0.839,169.941,225413,157901032
9918,Miranda!,single,0.741,0.917,6,-2.876,0.0715,0.117,0,0.192,0.969,121.033,189498,9347742
9919,Miranda!,album,0.636,0.743,0,-5.338,0.0491,0.159,0,0.292,0.815,169.892,225053,58563514
9920,Miranda!,album,0.665,0.785,5,-5.584,0.025,0.0329,0.000119,0.173,0.676,115.993,244800,26998084
9921,Miranda!,single,0.8,0.925,11,-5.709,0.0369,0.132,0.000463,0.089,0.864,127.018,207633,1345939
9922,Miranda!,album,0.704,0.72,11,-6.16,0.0539,0.00785,0.00239,0.115,0.942,132.014,215240,43179629
9923,Miranda!,album,0.769,0.899,9,-3.914,0.0548,0.0383,0.00281,0.0949,0.863,132.006,181533,25588980
9924,Miranda!,album,0.895,0.739,7,-7.313,0.0371,0.162,0.109,0.0404,0.963,121.01,185947,19134516
9925,Miranda!,album,0.917,0.98,11,-4.087,0.0382,0.00472,0.0142,0.128,0.94,127.017,206053,39314710
9926,Def Leppard,album,0.267,0.953,1,-4.899,0.096,0.00211,0,0.283,0.568,84.989,267307,320951041
9927,Def Leppard,album,0.659,0.846,7,-5.508,0.0274,0.0318,0.0144,0.203,0.659,107.01,354636,136647711
9928,Def Leppard,album,0.602,0.877,4,-6.606,0.0515,0.000343,0.635,0.0551,0.617,123.679,247962,84018048
9929,Def Leppard,album,0.706,0.785,11,-7.666,0.041,0.00802,0.0319,0.195,0.636,105.893,247829,60834236
9930,Def Leppard,album,0.59,0.743,0,-7.078,0.0347,0.067,0.00093,0.0847,0.412,129.79,346960,80490804
9931,Def Leppard,album,0.583,0.921,11,-5.215,0.0468,0.00153,0.0178,0.188,0.613,119.526,244560,57997222
9932,Def Leppard,compilation,0.477,0.564,4,-8.582,0.028,0.0111,0,0.221,0.292,67.965,257680,69006331
9933,Def Leppard,single,0.578,0.835,8,-5.307,0.0313,0.000562,2.82E-05,0.0599,0.926,128.095,199809,679186
9934,Def Leppard,album,0.329,0.676,9,-9.036,0.0324,0.0366,0,0.18,0.529,78.217,273733,25171208
9935,Def Leppard,album,0.536,0.812,4,-7.379,0.0441,0.00306,0.000455,0.116,0.338,94.677,266729,16050578
9936,Haricharan,single,0.722,0.496,7,-7.554,0.0327,0.223,0.000507,0.103,0.645,92.007,284467,16678743
9937,Haricharan,album,0.706,0.528,7,-7.431,0.0312,0.257,0.0019,0.112,0.634,92.021,283347,33569675
9938,Haricharan,single,0.745,0.46,5,-9.92,0.0614,0.0957,1.06E-06,0.0751,0.803,84.993,322013,13386313
9939,Haricharan,single,0.851,0.465,0,-9.44,0.0611,0.071,1.99E-05,0.0555,0.794,104.995,237000,1797800
9940,Haricharan,single,0.566,0.619,6,-6.372,0.037,0.303,3.21E-05,0.177,0.365,140.875,239379,7020688
9941,Haricharan,single,0.69,0.48,0,-8.435,0.0554,0.134,0,0.26,0.449,133.986,268826,8967283
9942,Haricharan,album,0.485,0.92,5,-6.243,0.277,0.664,0.000339,0.216,0.767,169.944,285973,11545436
9943,Haricharan,album,0.72,0.84,2,-5.049,0.042,0.591,1.46E-06,0.15,0.68,85.995,308107,7735495
9944,Haricharan,album,0.752,0.452,0,-11.4,0.35,0.142,0.000184,0.235,0.842,99.74,242005,12195481
9945,Haricharan,single,0.504,0.554,1,-12.085,0.0356,0.347,1.36E-05,0.0963,0.386,140.005,253773,16670282
9946,Audioslave,album,0.614,0.568,7,-5.477,0.0276,0.00797,0,0.0997,0.516,107.849,293960,479870118
9947,Audioslave,album,0.423,0.845,11,-3.509,0.0559,0.143,5.07E-06,0.213,0.317,116.602,278973,192738648
9948,Audioslave,album,0.433,0.854,9,-3.868,0.0483,0.000336,0.000177,0.162,0.368,89.4,277840,235471613
9949,Audioslave,album,0.452,0.873,9,-4.867,0.0613,0.000519,0,0.0592,0.433,80.473,222027,148930338
9950,Audioslave,album,0.341,0.662,9,-5.023,0.0335,0.105,0,0.113,0.2,174.875,334907,126429644
9951,Audioslave,album,0.457,0.768,9,-3.592,0.0378,0.169,0,0.103,0.232,99.739,255000,84934296
9952,Audioslave,album,0.379,0.716,4,-4.312,0.0326,0.000272,0.00123,0.0786,0.239,92.721,279333,58014895
9953,Audioslave,album,0.514,0.867,9,-4.717,0.0332,0.00904,0.0508,0.232,0.596,96.135,260280,27078593
9954,Audioslave,album,0.329,0.658,9,-5.57,0.0373,0.00108,1.56E-06,0.0805,0.288,141.123,343400,45068783
9955,Audioslave,album,0.534,0.882,7,-4.161,0.0482,0.00785,0,0.107,0.368,113.045,252107,20871084
9956,Seether,album,0.611,0.95,8,-3.509,0.0518,0.00141,1.59E-06,0.0543,0.607,132.078,193893,341951067
9957,Seether,album,0.448,0.61,3,-2.695,0.0342,0.0102,0.000491,0.135,0.214,123.762,258333,228828685
9958,Seether,album,0.55,0.952,8,-4.664,0.0924,0.000193,0.000666,0.0614,0.391,127.804,207213,181537653
9959,Seether,album,0.442,0.855,6,-2.985,0.0288,0.00049,0.0137,0.273,0.363,175.543,243640,93058713
9960,Seether,album,0.469,0.943,2,-4.196,0.102,6.07E-05,0.00547,0.0717,0.358,134.031,296973,106645404
9961,Seether,album,0.63,0.86,0,-6.117,0.0327,0.00115,1.19E-06,0.231,0.911,95.978,229720,82710061
9962,Seether,album,0.541,0.916,7,-5.964,0.0612,0.00326,2.04E-06,0.0967,0.627,156.015,197800,80060763
9963,Seether,album,0.417,0.871,1,-3.54,0.039,0.000483,3.43E-05,0.0867,0.188,142.003,209267,32871644
9964,Seether,album,0.473,0.942,1,-2.698,0.0785,3.40E-05,0.0375,0.0627,0.75,173.527,168560,29133494
9965,Seether,album,0.595,0.949,5,-4.327,0.0476,0.000325,4.24E-05,0.306,0.772,117.97,199707,40155815
9966,Simple Plan,album,0.527,0.834,1,-5.531,0.0447,0.00107,0.000102,0.0993,0.422,110.065,198333,228882778
9967,Simple Plan,album,0.494,0.672,3,-4.877,0.0405,0.0273,0,0.105,0.557,156.208,277027,174115231
9968,Simple Plan,album,0.421,0.858,1,-4.535,0.0963,0.0134,0,0.067,0.491,173.255,206773,205429624
9969,Simple Plan,album,0.535,0.962,11,-3.453,0.0638,0.00361,0,0.163,0.687,144.984,204526,70661244
9970,Simple Plan,album,0.395,0.917,8,-6.86,0.133,0.00143,0,0.261,0.563,169.088,197640,60194162
9971,Simple Plan,single,0.486,0.946,1,-5.509,0.0807,8.94E-05,0.0001,0.11,0.509,158.158,68696,15589234
9972,Simple Plan,album,0.522,0.751,1,-5.46,0.0435,0.000491,2.22E-06,0.158,0.605,139.51,232067,77430092
9973,Simple Plan,single,0.421,0.822,2,-4.415,0.0542,0.0132,0,0.092,0.751,171.935,234787,183560299
9974,Simple Plan,single,0.477,0.964,8,-2.459,0.096,0.000295,0,0.0763,0.597,92.065,190027,23920034
9975,Simple Plan,album,0.507,0.959,1,-4.763,0.118,0.00104,0,0.147,0.436,165.136,182987,36649084
9976,Dave Stewart,album,0.692,0.711,0,-7.498,0.0317,0.225,0,0.12,0.875,125.135,216933,989478518
9977,Dave Stewart,album,0.648,0.755,0,-7.901,0.03,0.0139,0.000253,0.225,0.607,126.341,294587,93672131
9978,Dave Stewart,album,0.663,0.903,7,-2.529,0.0294,0.0421,1.44E-05,0.131,0.775,122.206,253400,40454695
9979,Dave Stewart,compilation,0.71,0.472,8,-15.985,0.0498,0.296,0.000174,0.122,0.845,125.982,293133,14943362
9980,Dave Stewart,compilation,0.545,0.663,0,-11.36,0.0455,0.356,1.23E-05,0.129,0.611,112.457,280360,63464225
9981,Dave Stewart,album,0.608,0.866,10,-4.084,0.0449,0.252,0,0.149,0.359,110.026,267627,20381498
9982,Dave Stewart,compilation,0.529,0.472,2,-12.526,0.0264,0.313,1.34E-06,0.359,0.29,106.403,275000,38401127
9983,Dave Stewart,album,0.67,0.903,10,-5.796,0.0402,0.0129,0,0.331,0.953,136.193,357147,28210218
9984,Dave Stewart,album,0.421,0.98,5,-2.201,0.0887,0.0727,0,0.459,0.509,139.36,268720,19771543
9985,Dave Stewart,album,0.781,0.648,5,-8.216,0.0264,0.00761,0,0.132,0.546,121.93,224773,21106084
9986,"Tito ""El Bambino""",album,0.831,0.789,0,-5.498,0.0661,0.121,0,0.328,0.827,101.035,173867,97291951
9988,"Tito ""El Bambino""",album,0.689,0.787,11,-5.097,0.217,0.175,0,0.0559,0.831,109.956,213307,45614448
9989,"Tito ""El Bambino""",album,0.621,0.761,11,-7.948,0.0485,0.186,2.18E-05,0.0791,0.619,103.001,246800,71366293
9990,"Tito ""El Bambino""",single,0.805,0.738,4,-5.905,0.0644,0.0965,0,0.123,0.524,95.012,188825,144508730
9991,"Tito ""El Bambino""",album,0.772,0.796,0,-5.205,0.0755,0.27,0,0.307,0.804,89.993,186760,58576484
9992,"Tito ""El Bambino""",album,0.822,0.656,5,-6.159,0.11,0.254,0,0.329,0.734,94.039,188320,47698878
9993,"Tito ""El Bambino""",album,0.743,0.633,11,-7.403,0.0772,0.0583,0,0.308,0.856,110.008,237013,13261715
9994,"Tito ""El Bambino""",album,0.809,0.53,4,-8.017,0.0305,0.115,3.81E-06,0.125,0.907,129.982,209600,15170419
9995,"Tito ""El Bambino""",single,0.764,0.711,11,-4.426,0.0578,0.0227,1.27E-06,0.128,0.309,120.084,226187,44477553
9996,Gibbs,album,0.509,0.765,4,-9.142,0.0763,0.0703,0.000504,0.164,0.274,90.356,233425,35560686
9997,Gibbs,album,0.773,0.847,8,-6.731,0.193,0.174,5.87E-06,0.219,0.639,110.025,207818,15206187
9998,Gibbs,album,0.754,0.568,0,-6.92,0.0633,0.497,0,0.115,0.545,88.514,271760,10459514
9999,Gibbs,album,0.709,0.432,7,-8.269,0.0387,0.847,0,0.124,0.17,116.056,185764,5617252
10000,Gibbs,album,0.73,0.771,4,-6.035,0.121,0.451,3.04E-06,0.73,0.784,90.021,175493,18363912
10001,Gibbs,album,0.602,0.547,8,-11.414,0.478,0.706,0,0.0966,0.797,119.929,265967,17240146
10002,Gibbs,album,0.678,0.378,4,-11.522,0.282,0.475,4.63E-05,0.143,0.303,119.962,220000,22761865
10003,Gibbs,single,0.631,0.677,2,-6.57,0.112,0.331,0.000111,0.226,0.417,130.214,210547,2121601
10004,Gibbs,single,0.865,0.436,8,-11.568,0.26,0.65,0,0.105,0.557,117.969,246601,16954887
10005,Gibbs,album,0.751,0.546,2,-9.213,0.387,0.573,0,0.123,0.606,120.071,162500,3195305
10006,No Te Va Gustar,album,0.625,0.804,4,-5.652,0.0268,0.236,8.22E-05,0.308,0.827,129.931,207533,107560421
10007,No Te Va Gustar,album,0.643,0.616,11,-6.358,0.0266,0.469,5.74E-05,0.0886,0.652,139.931,185867,64869335
10008,No Te Va Gustar,album,0.652,0.577,0,-7.877,0.0328,0.0264,1.17E-06,0.0758,0.662,120.037,298000,68447588
10009,No Te Va Gustar,album,0.807,0.377,4,-10.179,0.052,0.151,0.00165,0.673,0.917,95.985,319393,72368870
10010,No Te Va Gustar,album,0.626,0.632,2,-8.036,0.0285,0.257,0,0.829,0.651,128.01,202063,53863032
10011,No Te Va Gustar,album,0.585,0.454,4,-9.91,0.037,0.306,1.89E-05,0.784,0.499,177.085,237874,38535558
10012,No Te Va Gustar,album,0.876,0.365,11,-10.596,0.0366,0.017,0.000118,0.0286,0.927,96,296893,46119366
10013,No Te Va Gustar,album,0.522,0.805,4,-6.049,0.0532,0.141,0.00121,0.154,0.728,144.968,211204,15139160
10014,No Te Va Gustar,album,0.691,0.465,2,-9.04,0.0601,0.0223,0.00149,0.109,0.905,167.984,266133,37677836
10015,No Te Va Gustar,album,0.614,0.704,11,-4.882,0.0238,0.0287,5.81E-06,0.116,0.494,92.982,263360,29139299
10016,Alanis Morissette,album,0.408,0.582,11,-8.305,0.0508,0.218,0,0.159,0.365,114.926,230000,344236239
10017,Alanis Morissette,album,0.665,0.834,4,-7.737,0.0576,0.21,0,0.452,0.411,105.292,249493,180837205
10018,Alanis Morissette,album,0.657,0.655,0,-8.3,0.0248,0.135,0.00303,0.102,0.668,92.259,222013,144169652
10019,Alanis Morissette,album,0.672,0.616,0,-5.764,0.0258,0.379,2.73E-05,0.0887,0.566,92.094,258773,87965926
10020,Alanis Morissette,album,0.482,0.808,0,-7.176,0.065,0.0562,0,0.202,0.438,79.599,267293,71628265
10021,Alanis Morissette,album,0.401,0.706,8,-7.554,0.0404,0.00415,0,0.0916,0.458,168.669,239640,52629566
10022,Alanis Morissette,album,0.513,0.82,7,-5.428,0.0299,0.00192,2.83E-06,0.504,0.52,99.952,269400,34777863
10023,Alanis Morissette,compilation,0.38,0.538,2,-5.493,0.0313,0.0223,0.00487,0.094,0.193,127.416,276200,41097163
10024,Alanis Morissette,album,0.308,0.781,0,-7.052,0.0746,0.0639,1.16E-05,0.978,0.283,166.931,261973,47134017
10025,Alanis Morissette,album,0.562,0.896,10,-7.974,0.203,0.0117,0,0.322,0.362,93.378,284093,27216754
10026,Adolescent's Orquesta,album,0.662,0.776,8,-4.707,0.0457,0.715,0.000411,0.106,0.724,90.838,271766,210905707
10027,Adolescent's Orquesta,album,0.527,0.59,2,-8.897,0.0347,0.39,0,0.223,0.881,96.687,279850,157742522
10028,Adolescent's Orquesta,album,0.739,0.521,8,-13.858,0.0471,0.404,4.09E-06,0.0727,0.807,91.095,248555,88486734
10029,Adolescent's Orquesta,album,0.75,0.64,4,-4.537,0.0365,0.37,0,0.122,0.645,92.038,231410,111946448
10030,Adolescent's Orquesta,album,0.467,0.715,2,-4.916,0.0324,0.398,0,0.114,0.841,97.765,281260,70323607
10031,Adolescent's Orquesta,album,0.703,0.751,0,-4.488,0.0478,0.508,0,0.51,0.874,153.101,241023,46056718
10032,Adolescent's Orquesta,album,0.746,0.734,8,-8.526,0.0508,0.373,1.69E-06,0.209,0.929,110.97,247798,20087036
10033,Adolescent's Orquesta,album,0.727,0.662,2,-14.929,0.0428,0.358,3.54E-05,0.151,0.943,102.721,249156,15931977
